"employee_id";"salary_id";"name";"department"
"2947";"2947";"Pedro Reis";"Industrial"
"2948";"2948";"Antônio Melo";"Casa"
"2949";"2949";"Lívia Saraiva";"Livros"
"2950";"2950";"Roberto Barros";"Eletrônicos"
"2951";"2951";"Maria Costa";"Crianças"
"2952";"2952";"Giovanna Nogueira";"Filmes"
"2953";"2953";"Emanuel Souza Filho";"Brinquedos"
"2954";"2954";"Sra. Rafaela Moreira";"Ferramentas"
"2955";"2955";"Marina Reis";"Saúde"
"2956";"2956";"Murilo Barros";"Brinquedos"
"2957";"2957";"Ana Luiza Saraiva";"Roupas"
"2958";"2958";"Gael Pereira";"Jóias"
"2959";"2959";"Dr. Felipe Oliveira";"Livros"
"2960";"2960";"Antonella Martins";"Roupas"
"2961";"2961";"Rebeca Martins";"Jogos"
"2962";"2962";"Meire Melo";"Filmes"
"2963";"2963";"Sirineu Albuquerque";"Computadores"
"2964";"2964";"Carla Braga";"Jardim"
"2965";"2965";"Sr. Lucca Martins";"Beleza"
"2966";"2966";"Talita Albuquerque";"Turismo"
"2967";"2967";"Isaac Santos";"Eletrônicos"
"2968";"2968";"Samuel Pereira Filho";"Mercearia"
"2969";"2969";"Silas Xavier";"Música"
"2970";"2970";"Isaac Carvalho";"Jogos"
"2971";"2971";"Maria Eduarda Melo";"Saúde"
"2972";"2972";"Dr. Fabiano Nogueira";"Crianças"
"2973";"2973";"Maria Carvalho";"Casa"
"2974";"2974";"Lorenzo Nogueira";"Crianças"
"2975";"2975";"Elísio Albuquerque";"Industrial"
"2976";"2976";"Alice Nogueira";"Eletrônicos"
"2977";"2977";"Raul Reis";"Filmes"
"2978";"2978";"Carla Xavier";"Crianças"
"2979";"2979";"Sra. Lívia Melo";"Filmes"
"2980";"2980";"Natália Souza";"Jogos"
"2981";"2981";"Pedro Henrique Santos";"Saúde"
"2982";"2982";"Lavínia Martins";"Computadores"
"2983";"2983";"Noah Saraiva";"Jogos"
"2984";"2984";"Srta. Ana Luiza Silva";"Música"
"2985";"2985";"Márcia Oliveira";"Computadores"
"2986";"2986";"Alice Barros";"Jardim"
"2987";"2987";"Lorraine Saraiva";"Mercearia"
"2988";"2988";"Dr. Danilo Carvalho";"Livros"
"2989";"2989";"Dr. Roberto Braga";"Industrial"
"2990";"2990";"Marcelo Oliveira";"Brinquedos"
"2991";"2991";"Vitor Franco";"Industrial"
"2992";"2992";"Talita Melo";"Automotivo"
"2993";"2993";"Fabiano Carvalho";"Sapatos"
"2994";"2994";"Srta. Isis Albuquerque";"Jogos"
"2995";"2995";"Alice Carvalho";"Beleza"
"2996";"2996";"Alessandro Martins";"Mercearia"
"2997";"2997";"Calebe Nogueira";"Jardim"
"2998";"2998";"Ana Júlia Albuquerque";"Saúde"
"2999";"2999";"Guilherme Barros";"Eletrônicos"
"3000";"3000";"Cecília Souza";"Industrial"
"3001";"3001";"Júlio Batista";"Ferramentas"
"3002";"3002";"Víctor Reis";"Automotivo"
"3003";"3003";"Marina Franco";"Computadores"
"3004";"3004";"Dra. Joana Franco";"Saúde"
"3005";"3005";"Lívia Macedo";"Brinquedos"
"3006";"3006";"Calebe Braga";"Saúde"
"3007";"3007";"Silas Franco Filho";"Eletrônicos"
"3008";"3008";"Roberto Xavier";"Ferramentas"
"3009";"3009";"Rafaela Barros";"Jardim"
"3010";"3010";"Pedro Barros";"Brinquedos"
"3011";"3011";"Ladislau Silva";"Mercearia"
"3012";"3012";"Ofélia Oliveira Filho";"Jóias"
"3013";"3013";"Marcela Oliveira";"Livros"
"3014";"3014";"Giovanna Barros";"Saúde"
"3015";"3015";"Carla Moreira";"Industrial"
"3016";"3016";"Lorena Santos";"Casa"
"3017";"3017";"Ofélia Macedo Neto";"Jóias"
"3018";"3018";"Miguel Nogueira";"Computadores"
"3019";"3019";"Calebe Macedo";"Industrial"
"3020";"3020";"Maria Cecília Batista Jr.";"Crianças"
"3021";"3021";"Eduarda Carvalho";"Turismo"
"3022";"3022";"Alexandre Barros";"Roupas"
"3023";"3023";"Bernardo Moreira";"Livros"
"3024";"3024";"Enzo Gabriel Carvalho";"Filmes"
"3025";"3025";"Dra. Maria Júlia Martins";"Beleza"
"3026";"3026";"Paulo Silva Filho";"Sapatos"
"3027";"3027";"Maria Helena Braga";"Roupas"
"3028";"3028";"Júlia Saraiva";"Beleza"
"3029";"3029";"Isabela Saraiva";"Música"
"3030";"3030";"Frederico Nogueira";"Eletrônicos"
"3031";"3031";"Frederico Costa";"Jogos"
"3032";"3032";"Alice Moraes";"Jóias"
"3033";"3033";"Talita Carvalho";"Jardim"
"3034";"3034";"Guilherme Reis";"Ferramentas"
"3035";"3035";"Fabrícia Martins";"Roupas"
"3036";"3036";"Deneval Macedo";"Crianças"
"3037";"3037";"Isaac Reis";"Jardim"
"3038";"3038";"Valentina Martins";"Filmes"
"3039";"3039";"João Pedro Saraiva";"Casa"
"3040";"3040";"Fabrício Pereira";"Beleza"
"3041";"3041";"Sra. Sílvia Xavier";"Mercearia"
"3042";"3042";"Dra. Ana Luiza Reis";"Brinquedos"
"3043";"3043";"Silas Martins";"Computadores"
"3044";"3044";"Esther Melo";"Industrial"
"3045";"3045";"Cauã Nogueira";"Automotivo"
"3046";"3046";"Clara Nogueira";"Computadores"
"3047";"3047";"Célia Costa";"Casa"
"3048";"3048";"Alice Melo Neto";"Crianças"
"3049";"3049";"Márcia Franco";"Crianças"
"3050";"3050";"Marina Reis";"Computadores"
"3051";"3051";"Pedro Albuquerque";"Beleza"
"3052";"3052";"Isabella Pereira";"Crianças"
"3053";"3053";"Helena Moreira";"Crianças"
"3054";"3054";"Davi Lucca Braga";"Industrial"
"3055";"3055";"Margarida Macedo";"Saúde"
"3056";"3056";"Ana Júlia Carvalho";"Brinquedos"
"3057";"3057";"Ricardo Souza";"Brinquedos"
"3058";"3058";"Bernardo Costa";"Filmes"
"3059";"3059";"Feliciano Carvalho";"Sapatos"
"3060";"3060";"Lívia Oliveira";"Roupas"
"3061";"3061";"Giovanna Carvalho";"Industrial"
"3062";"3062";"Maria Luiza Moreira";"Computadores"
"3063";"3063";"João Reis Neto";"Bebê"
"3064";"3064";"Isabelly Macedo";"Jardim"
"3065";"3065";"Marli Albuquerque";"Sapatos"
"3066";"3066";"Morgana Nogueira";"Industrial"
"3067";"3067";"Srta. Janaína Pereira";"Eletrônicos"
"3068";"3068";"Emanuel Santos";"Bebê"
"3069";"3069";"Yago Braga";"Industrial"
"3070";"3070";"Dra. Elisa Moraes";"Jóias"
"3071";"3071";"Lorena Melo";"Industrial"
"3072";"3072";"Liz Macedo Jr.";"Sapatos"
"3073";"3073";"Guilherme Pereira";"Música"
"3074";"3074";"Antônio Barros";"Automotivo"
"3075";"3075";"Maria Luiza Reis";"Jóias"
"3076";"3076";"Dra. Cecília Batista";"Turismo"
"3077";"3077";"Lara Moreira";"Sapatos"
"3078";"3078";"Ígor Souza Filho";"Crianças"
"3079";"3079";"Silas Braga";"Jardim"
"3080";"3080";"Norberto Souza";"Jardim"
"3081";"3081";"Paulo Carvalho";"Roupas"
"3082";"3082";"Dr. Heitor Moraes";"Turismo"
"3083";"3083";"Arthur Reis";"Jóias"
"3084";"3084";"Vitor Moreira";"Esportes"
"3085";"3085";"Dr. Vitor Melo";"Industrial"
"3086";"3086";"Laura Saraiva Neto";"Computadores"
"3087";"3087";"Sr. Norberto Reis";"Livros"
"3088";"3088";"Norberto Martins";"Mercearia"
"3089";"3089";"Lívia Macedo";"Automotivo"
"3090";"3090";"Felícia Carvalho";"Casa"
"3091";"3091";"Fabiano Costa";"Automotivo"
"3092";"3092";"Gabriel Souza";"Industrial"
"3093";"3093";"Ricardo Barros Filho";"Computadores"
"3094";"3094";"Dra. Lívia Franco";"Esportes"
"3095";"3095";"Margarida Batista";"Brinquedos"
"3096";"3096";"Nataniel Santos";"Jardim"
"3097";"3097";"Cecília Franco";"Computadores"
"3098";"3098";"Ana Luiza Silva";"Jóias"
"3099";"3099";"Alícia Franco";"Sapatos"
"3100";"3100";"Sr. Guilherme Batista";"Jóias"
"3101";"3101";"Dr. Norberto Moraes";"Computadores"
"3102";"3102";"Emanuelly Silva";"Brinquedos"
"3103";"3103";"Samuel Saraiva Neto";"Livros"
"3104";"3104";"Enzo Macedo";"Brinquedos"
"3105";"3105";"Elísio Batista";"Beleza"
"3106";"3106";"Guilherme Martins";"Eletrônicos"
"3107";"3107";"João Pedro Xavier";"Livros"
"3108";"3108";"Murilo Silva";"Livros"
"3109";"3109";"Maria Júlia Braga";"Beleza"
"3110";"3110";"Maria Eduarda Franco";"Beleza"
"3111";"3111";"Antonella Barros";"Eletrônicos"
"3112";"3112";"Ana Laura Barros";"Turismo"
"3113";"3113";"Célia Braga";"Ferramentas"
"3114";"3114";"Nataniel Nogueira";"Saúde"
"3115";"3115";"Suélen Costa";"Jóias"
"3116";"3116";"Gustavo Santos";"Brinquedos"
"3117";"3117";"Dra. Maria Helena Saraiva";"Saúde"
"3118";"3118";"Aline Nogueira";"Jogos"
"3119";"3119";"Benício Moraes";"Esportes"
"3120";"3120";"Daniel Carvalho";"Jogos"
"3121";"3121";"Karla Reis";"Brinquedos"
"3122";"3122";"Yuri Moreira";"Industrial"
"3123";"3123";"Maria Albuquerque";"Sapatos"
"3124";"3124";"Pedro Henrique Martins Filho";"Crianças"
"3125";"3125";"Gúbio Souza";"Esportes"
"3126";"3126";"Paula Pereira";"Roupas"
"3127";"3127";"Enzo Gabriel Batista";"Jardim"
"3128";"3128";"Heloísa Albuquerque";"Casa"
"3129";"3129";"Janaína Oliveira";"Jóias"
"3130";"3130";"Ígor Albuquerque";"Filmes"
"3131";"3131";"Elisa Barros";"Saúde"
"3132";"3132";"Dra. Sophia Oliveira";"Jóias"
"3133";"3133";"Marina Costa";"Beleza"
"3134";"3134";"Yango Nogueira";"Ferramentas"
"3135";"3135";"Morgana Batista";"Jóias"
"3136";"3136";"Maria Helena Oliveira";"Jogos"
"3137";"3137";"Lara Braga";"Casa"
"3138";"3138";"Feliciano Xavier";"Computadores"
"3139";"3139";"Natália Batista";"Livros"
"3140";"3140";"Felipe Reis";"Casa"
"3141";"3141";"Ofélia Souza";"Jardim"
"3142";"3142";"Liz Silva";"Jóias"
"3143";"3143";"Vitória Barros";"Música"
"3144";"3144";"Lorena Santos";"Automotivo"
"3145";"3145";"Célia Albuquerque";"Industrial"
"3146";"3146";"Norberto Albuquerque";"Sapatos"
"3147";"3147";"Henrique Barros";"Industrial"
"3148";"3148";"Mariana Saraiva";"Beleza"
"3149";"3149";"Mércia Carvalho";"Sapatos"
"3150";"3150";"Natália Oliveira";"Música"
"3151";"3151";"Sr. Matheus Souza";"Música"
"3152";"3152";"João Pedro Batista";"Industrial"
"3153";"3153";"Roberta Santos";"Roupas"
"3154";"3154";"Valentina Batista";"Filmes"
"3155";"3155";"Anthony Braga";"Música"
"3156";"3156";"Tertuliano Moraes Neto";"Jardim"
"3157";"3157";"Maria Luiza Santos";"Turismo"
"3158";"3158";"Yasmin Barros";"Sapatos"
"3159";"3159";"Davi Pereira Jr.";"Automotivo"
"3160";"3160";"Lavínia Carvalho";"Jóias"
"3161";"3161";"Rafaela Reis";"Livros"
"3162";"3162";"Ana Luiza Melo";"Beleza"
"3163";"3163";"Célia Santos";"Brinquedos"
"3164";"3164";"Felícia Pereira";"Jogos"
"3165";"3165";"João Pedro Pereira";"Ferramentas"
"3166";"3166";"Gúbio Nogueira";"Mercearia"
"3167";"3167";"Dra. Alícia Costa";"Brinquedos"
"3168";"3168";"Rafaela Moreira Neto";"Filmes"
"3169";"3169";"Bruna Souza";"Industrial"
"3170";"3170";"Elísio Reis";"Filmes"
"3171";"3171";"Dra. Maria Saraiva";"Industrial"
"3172";"3172";"Alícia Braga";"Brinquedos"
"3173";"3173";"Maria Luiza Macedo Filho";"Eletrônicos"
"3174";"3174";"César Silva";"Casa"
"3175";"3175";"Pedro Henrique Oliveira";"Jóias"
"3176";"3176";"Heitor Martins";"Casa"
"3177";"3177";"Margarida Xavier";"Crianças"
"3178";"3178";"Isis Barros Neto";"Livros"
"3179";"3179";"Bryan Braga";"Jóias"
"3180";"3180";"Lorena Macedo";"Filmes"
"3181";"3181";"Daniel Martins Filho";"Ferramentas"
"3182";"3182";"Pietro Moraes";"Roupas"
"3183";"3183";"Marina Albuquerque";"Filmes"
"3184";"3184";"Daniel Reis";"Esportes"
"3185";"3185";"Guilherme Franco";"Beleza"
"3186";"3186";"Bernardo Pereira";"Jogos"
"3187";"3187";"Pedro Silva";"Automotivo"
"3188";"3188";"Dalila Santos";"Mercearia"
"3189";"3189";"Cecília Moraes";"Mercearia"
"3190";"3190";"Lucca Reis";"Livros"
"3191";"3191";"Sophia Oliveira";"Filmes"
"3192";"3192";"Bernardo Costa";"Crianças"
"3193";"3193";"Srta. Maria Helena Pereira";"Automotivo"
"3194";"3194";"Lavínia Carvalho";"Jardim"
"3195";"3195";"Júlia Costa";"Livros"
"3196";"3196";"Karla Nogueira";"Mercearia"
"3197";"3197";"Liz Silva Neto";"Jardim"
"3198";"3198";"Núbia Batista";"Filmes"
"3199";"3199";"Heloísa Melo";"Filmes"
"3200";"3200";"Davi Lucca Albuquerque";"Sapatos"
"3201";"3201";"Silas Pereira";"Livros"
"3202";"3202";"Luiza Moreira";"Casa"
"3203";"3203";"Eduarda Reis";"Música"
"3204";"3204";"Maria Alice Albuquerque";"Brinquedos"
"3205";"3205";"Maria Eduarda Souza";"Crianças"
"3206";"3206";"João Barros";"Sapatos"
"3207";"3207";"Maitê Albuquerque";"Brinquedos"
"3208";"3208";"Isis Pereira";"Beleza"
"3209";"3209";"Liz Santos";"Bebê"
"3210";"3210";"Márcia Martins";"Esportes"
"3211";"3211";"Calebe Batista";"Brinquedos"
"3212";"3212";"Lavínia Silva";"Jogos"
"3213";"3213";"Cecília Reis";"Jogos"
"3214";"3214";"Bryan Martins";"Sapatos"
"3215";"3215";"Rafaela Barros";"Jogos"
"3216";"3216";"Sr. Yago Santos";"Filmes"
"3217";"3217";"Samuel Pereira";"Filmes"
"3218";"3218";"Júlio César Franco";"Brinquedos"
"3219";"3219";"Benício Moraes";"Beleza"
"3220";"3220";"Lorena Carvalho";"Crianças"
"3221";"3221";"Aline Barros";"Industrial"
"3222";"3222";"Marina Braga Filho";"Esportes"
"3223";"3223";"Gustavo Saraiva";"Jóias"
"3224";"3224";"Ana Clara Albuquerque";"Brinquedos"
"3225";"3225";"Alícia Oliveira";"Bebê"
"3226";"3226";"Benjamin Santos";"Filmes"
"3227";"3227";"Srta. Manuela Santos";"Jóias"
"3228";"3228";"Maria Luiza Nogueira";"Automotivo"
"3229";"3229";"Karla Barros";"Esportes"
"3230";"3230";"Enzo Gabriel Silva Neto";"Filmes"
"3231";"3231";"Marcela Martins";"Música"
"3232";"3232";"Ana Clara Barros";"Mercearia"
"3233";"3233";"Gael Melo Filho";"Ferramentas"
"3234";"3234";"Valentina Albuquerque";"Turismo"
"3235";"3235";"Enzo Gabriel Macedo";"Casa"
"3236";"3236";"Lucca Barros";"Eletrônicos"
"3237";"3237";"Alexandre Reis";"Beleza"
"3238";"3238";"Víctor Costa";"Filmes"
"3239";"3239";"Benício Barros";"Jóias"
"3240";"3240";"Maria Cecília Melo";"Mercearia"
"3241";"3241";"Ígor Costa";"Turismo"
"3242";"3242";"Matheus Costa";"Música"
"3243";"3243";"Bernardo Macedo";"Ferramentas"
"3244";"3244";"Alessandra Moreira";"Casa"
"3245";"3245";"Antônio Carvalho";"Saúde"
"3246";"3246";"Beatriz Melo";"Filmes"
"3247";"3247";"Dr. Marcelo Martins";"Industrial"
"3248";"3248";"Murilo Souza";"Jóias"
"3249";"3249";"Sr. Vitor Carvalho";"Filmes"
"3250";"3250";"Felipe Melo";"Jóias"
"3251";"3251";"Sr. Gael Melo";"Bebê"
"3252";"3252";"Isabelly Moraes";"Beleza"
"3253";"3253";"Salvador Martins Jr.";"Casa"
"3254";"3254";"Ofélia Nogueira Jr.";"Sapatos"
"3255";"3255";"Rebeca Martins";"Filmes"
"3256";"3256";"Felícia Silva";"Industrial"
"3257";"3257";"Ladislau Macedo";"Jogos"
"3258";"3258";"Sr. Raul Franco";"Roupas"
"3259";"3259";"Sra. Mércia Melo";"Jardim"
"3260";"3260";"Sara Saraiva";"Ferramentas"
"3261";"3261";"Marcelo Moreira";"Saúde"
"3262";"3262";"Lavínia Saraiva";"Jogos"
"3263";"3263";"Júlio César Souza";"Industrial"
"3264";"3264";"Ana Luiza Silva";"Automotivo"
"3265";"3265";"Sr. Breno Albuquerque";"Esportes"
"3266";"3266";"Júlio Reis Neto";"Sapatos"
"3267";"3267";"Mariana Franco";"Jardim"
"3268";"3268";"Yango Moreira";"Bebê"
"3269";"3269";"Maitê Barros";"Jardim"
"3270";"3270";"Lívia Nogueira Filho";"Bebê"
"3271";"3271";"Leonardo Reis";"Jogos"
"3272";"3272";"Roberto Macedo";"Filmes"
"3273";"3273";"Anthony Carvalho";"Eletrônicos"
"3274";"3274";"Deneval Souza";"Automotivo"
"3275";"3275";"Nicolas Braga";"Esportes"
"3276";"3276";"Srta. Marli Saraiva";"Industrial"
"3277";"3277";"Bryan Souza";"Crianças"
"3278";"3278";"Víctor Moreira";"Livros"
"3279";"3279";"Samuel Xavier";"Beleza"
"3280";"3280";"Fabrício Reis";"Sapatos"
"3281";"3281";"Ladislau Barros";"Bebê"
"3282";"3282";"Maria Helena Albuquerque";"Jóias"
"3283";"3283";"Marli Santos";"Música"
"3284";"3284";"Sra. Dalila Carvalho";"Beleza"
"3285";"3285";"Felipe Melo";"Jóias"
"3286";"3286";"Célia Franco";"Beleza"
"3287";"3287";"Maria Helena Barros";"Turismo"
"3288";"3288";"Maitê Nogueira";"Beleza"
"3289";"3289";"Carlos Moraes";"Brinquedos"
"3290";"3290";"César Costa";"Crianças"
"3291";"3291";"Antonella Santos Filho";"Mercearia"
"3292";"3292";"Ana Luiza Reis";"Esportes"
"3293";"3293";"Cauã Melo";"Jardim"
"3294";"3294";"Cecília Xavier";"Crianças"
"3295";"3295";"Daniel Nogueira";"Mercearia"
"3296";"3296";"Mércia Xavier";"Livros"
"3297";"3297";"Pietro Batista";"Mercearia"
"3298";"3298";"Célia Xavier";"Esportes"
"3299";"3299";"Benício Macedo";"Roupas"
"3300";"3300";"Sra. Maitê Albuquerque";"Beleza"
"3301";"3301";"Morgana Batista";"Turismo"
"3302";"3302";"Pedro Oliveira";"Turismo"
"3303";"3303";"Heitor Moreira";"Computadores"
"3304";"3304";"Hugo Barros";"Roupas"
"3305";"3305";"Roberta Carvalho";"Brinquedos"
"3306";"3306";"Célia Souza";"Ferramentas"
"3307";"3307";"João Miguel Macedo";"Música"
"3308";"3308";"Júlio Braga";"Eletrônicos"
"3309";"3309";"Lucca Reis";"Brinquedos"
"3310";"3310";"Isis Saraiva";"Casa"
"3311";"3311";"Ana Laura Souza Filho";"Computadores"
"3312";"3312";"Davi Lucca Silva";"Sapatos"
"3313";"3313";"Emanuel Xavier";"Ferramentas"
"3314";"3314";"Cauã Pereira";"Casa"
"3315";"3315";"Pablo Saraiva";"Brinquedos"
"3316";"3316";"Meire Nogueira";"Bebê"
"3317";"3317";"Elisa Moreira";"Sapatos"
"3318";"3318";"Danilo Martins";"Saúde"
"3319";"3319";"Ana Clara Moraes";"Industrial"
"3320";"3320";"Bernardo Braga";"Turismo"
"3321";"3321";"Bryan Franco";"Jóias"
"3322";"3322";"Rebeca Reis";"Computadores"
"3323";"3323";"Vicente Souza";"Saúde"
"3324";"3324";"Ofélia Barros";"Jogos"
"3325";"3325";"Enzo Reis";"Jóias"
"3326";"3326";"Mércia Nogueira Jr.";"Brinquedos"
"3327";"3327";"Paulo Santos";"Esportes"
"3328";"3328";"Melissa Oliveira";"Jóias"
"3329";"3329";"Washington Albuquerque";"Saúde"
"3330";"3330";"Gustavo Melo";"Saúde"
"3331";"3331";"Guilherme Martins";"Crianças"
"3332";"3332";"Núbia Silva";"Música"
"3333";"3333";"Calebe Oliveira";"Computadores"
"3334";"3334";"Leonardo Santos";"Jardim"
"3335";"3335";"Dr. Breno Braga";"Ferramentas"
"3336";"3336";"Pablo Santos";"Jóias"
"3337";"3337";"Maria Helena Albuquerque Jr.";"Jardim"
"3338";"3338";"Júlio César Braga";"Ferramentas"
"3339";"3339";"Heloísa Reis";"Automotivo"
"3340";"3340";"João Barros";"Filmes"
"3341";"3341";"Sílvia Reis";"Industrial"
"3342";"3342";"Elísio Reis";"Casa"
"3343";"3343";"Carla Nogueira";"Crianças"
"3344";"3344";"Yago Batista";"Beleza"
"3345";"3345";"Eduarda Batista";"Jóias"
"3346";"3346";"Tertuliano Moraes";"Bebê"
"3347";"3347";"Elisa Reis";"Jogos"
"3348";"3348";"Gúbio Franco";"Jogos"
"3349";"3349";"Enzo Gabriel Barros";"Sapatos"
"3350";"3350";"Nataniel Souza";"Jardim"
"3351";"3351";"Morgana Albuquerque";"Beleza"
"3352";"3352";"Carla Costa";"Brinquedos"
"3353";"3353";"Miguel Xavier";"Beleza"
"3354";"3354";"Isis Franco";"Jogos"
"3355";"3355";"Isaac Moraes";"Casa"
"3356";"3356";"Carla Carvalho";"Jogos"
"3357";"3357";"Giovanna Batista";"Brinquedos"
"3358";"3358";"Sílvia Pereira";"Crianças"
"3359";"3359";"Dr. Davi Pereira";"Automotivo"
"3360";"3360";"Heloísa Oliveira";"Crianças"
"3361";"3361";"Ana Laura Reis";"Jóias"
"3362";"3362";"João Moreira";"Saúde"
"3363";"3363";"Danilo Santos";"Ferramentas"
"3364";"3364";"Ana Júlia Braga Jr.";"Jardim"
"3365";"3365";"Maitê Nogueira";"Ferramentas"
"3366";"3366";"Eduarda Moreira";"Jogos"
"3367";"3367";"Lorraine Saraiva";"Jóias"
"3368";"3368";"Enzo Gabriel Silva";"Casa"
"3369";"3369";"Giovanna Moreira";"Computadores"
"3370";"3370";"Raul Reis";"Casa"
"3371";"3371";"Sr. Ladislau Franco";"Livros"
"3372";"3372";"Morgana Moraes";"Beleza"
"3373";"3373";"Anthony Xavier";"Jardim"
"3374";"3374";"Melissa Barros";"Filmes"
"3375";"3375";"Célia Pereira";"Bebê"
"3376";"3376";"Gabriel Braga";"Automotivo"
"3377";"3377";"Ígor Franco";"Turismo"
"3378";"3378";"Raul Martins";"Crianças"
"3379";"3379";"Morgana Xavier";"Sapatos"
"3380";"3380";"Ladislau Silva";"Casa"
"3381";"3381";"Sr. Feliciano Saraiva";"Casa"
"3382";"3382";"Helena Santos";"Sapatos"
"3383";"3383";"Karla Carvalho";"Filmes"
"3384";"3384";"Felipe Nogueira";"Ferramentas"
"3385";"3385";"Luiza Albuquerque";"Livros"
"3386";"3386";"Dra. Giovanna Reis";"Automotivo"
"3387";"3387";"Morgana Melo";"Turismo"
"3388";"3388";"Sra. Cecília Franco";"Saúde"
"3389";"3389";"Júlio César Macedo";"Filmes"
"3390";"3390";"Maria Júlia Saraiva";"Industrial"
"3391";"3391";"Ana Laura Oliveira";"Música"
"3392";"3392";"Guilherme Moraes";"Música"
"3393";"3393";"João Miguel Souza";"Esportes"
"3394";"3394";"Pablo Moreira";"Filmes"
"3395";"3395";"Dr. Júlio César Moraes";"Casa"
"3396";"3396";"Salvador Martins";"Beleza"
"3397";"3397";"João Miguel Souza Neto";"Roupas"
"3398";"3398";"Eduarda Xavier";"Música"
"3399";"3399";"Sr. Bryan Franco";"Computadores"
"3400";"3400";"Nataniel Pereira";"Jogos"
"3401";"3401";"Gúbio Batista";"Filmes"
"3402";"3402";"Larissa Moraes";"Bebê"
"3403";"3403";"Maria Helena Pereira";"Turismo"
"3404";"3404";"Alessandro Pereira";"Crianças"
"3405";"3405";"Dra. Larissa Pereira";"Computadores"
"3406";"3406";"Mércia Costa Jr.";"Jóias"
"3407";"3407";"Gustavo Reis";"Turismo"
"3408";"3408";"Carla Carvalho";"Música"
"3409";"3409";"Sirineu Moreira";"Automotivo"
"3410";"3410";"Joaquim Melo";"Casa"
"3411";"3411";"João Miguel Costa";"Beleza"
"3412";"3412";"Ofélia Reis";"Beleza"
"3413";"3413";"Sirineu Costa";"Beleza"
"3414";"3414";"Bryan Oliveira";"Turismo"
"3415";"3415";"Sophia Santos";"Livros"
"3416";"3416";"Felícia Barros";"Livros"
"3417";"3417";"Paulo Batista";"Brinquedos"
"3418";"3418";"Washington Martins";"Casa"
"3419";"3419";"Fabrícia Albuquerque Jr.";"Brinquedos"
"3420";"3420";"Yago Carvalho";"Livros"
"3421";"3421";"Isabel Saraiva Neto";"Ferramentas"
"3422";"3422";"Rafaela Carvalho";"Bebê"
"3423";"3423";"Meire Nogueira";"Turismo"
"3424";"3424";"Ladislau Costa";"Eletrônicos"
"3425";"3425";"Sra. Bruna Melo";"Música"
"3426";"3426";"Mariana Braga";"Industrial"
"3427";"3427";"Washington Saraiva";"Esportes"
"3428";"3428";"Eloá Braga";"Casa"
"3429";"3429";"Nataniel Xavier";"Crianças"
"3430";"3430";"Maria Clara Batista Neto";"Casa"
"3431";"3431";"Lucas Moreira";"Música"
"3432";"3432";"Heitor Martins";"Música"
"3433";"3433";"Danilo Melo";"Eletrônicos"
"3434";"3434";"Clara Melo";"Eletrônicos"
"3435";"3435";"Eduardo Martins";"Turismo"
"3436";"3436";"Heitor Braga";"Livros"
"3437";"3437";"Gael Moreira";"Sapatos"
"3438";"3438";"Gabriel Franco";"Bebê"
"3439";"3439";"Joana Pereira";"Mercearia"
"3440";"3440";"Marcela Batista";"Beleza"
"3441";"3441";"Heloísa Costa";"Filmes"
"3442";"3442";"Júlio César Franco";"Jóias"
"3443";"3443";"Sr. Heitor Martins";"Eletrônicos"
"3444";"3444";"Alessandro Xavier";"Esportes"
"3445";"3445";"Yasmin Reis";"Brinquedos"
"3446";"3446";"João Miguel Moraes";"Industrial"
"3447";"3447";"Pedro Henrique Barros";"Sapatos"
"3448";"3448";"Nataniel Costa";"Jóias"
"3449";"3449";"Isabelly Moreira";"Industrial"
"3450";"3450";"Daniel Moreira";"Jóias"
"3451";"3451";"Morgana Xavier";"Livros"
"3452";"3452";"Sarah Melo";"Música"
"3453";"3453";"Ricardo Silva";"Eletrônicos"
"3454";"3454";"Suélen Oliveira";"Jogos"
"3455";"3455";"Norberto Silva";"Jogos"
"3456";"3456";"Lucca Carvalho";"Automotivo"
"3457";"3457";"Paula Xavier";"Filmes"
"3458";"3458";"Vicente Saraiva";"Sapatos"
"3459";"3459";"Daniel Melo";"Sapatos"
"3460";"3460";"Yago Costa";"Ferramentas"
